key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-397594375,Reconceptualising Green Space : Planning for Urban Green Space in the Contemporary City,2018,,,PQDT - UK & Ireland,,,28980741,,"Whitten, Meredith",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Freconceptualising-green-space-planning-urban%2Fdocview%2F2607551462%2Fse-2%3Faccountid%3D10246,English,London School of Economics and Political Science (United Kingdom)     PP  - England,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Analyte descriptor - Bibliographic data provided by EThOS, the British Library’s UK thesis service. https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.789710
Last updated - 2022-11-03 | RAYYAN-INCLUSION: {""Corey""=>""Excluded""} | RAYYAN-LABELS: bird | RAYYAN-EXCLUSION-REASONS: not climate solution",,789710;Qualitative research,,
rayyan-397594376,Plano estratégico Para a Requalificação Dos Olivais-Sul Utilizando as Nature-Based Solutions,2018,,,PQDT - Global,9798494427427,,28809408,109,"de Bray Pinheiro, Ricardo Rosa and da Pena Baldaia, Selma Beatriz de Almeida Nunes",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fplano-estrat%C3%A9gico-para-requalifica%C3%A7%C3%A3o-dos-olivais%2Fdocview%2F2600736081%2Fse-2%3Faccountid%3D10246,Portuguese,Universidade de Lisboa (Portugal)     PP  - Portugal,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-05-16 | RAYYAN-INCLUSION: {""Corey""=>""Excluded""} | RAYYAN-LABELS: bird | RAYYAN-EXCLUSION-REASONS: foreign language",,Climate change;0404:Climate Change,,
rayyan-397594377,Construir em Madeira Aplicabilidade de Painéis Clt em Habitação de Média Densidade em Portugal,2018,,,PQDT - Global,9798494469700,,28810665,240,"Mezeiro, Rafaela Maria Marques and Almeida, Paulo and Freire, Elisabete",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fconstruir-em-madeira-aplicabilidade-de-pain%C3%A9is%2Fdocview%2F2600709849%2Fse-2%3Faccountid%3D10246,Portuguese,Universidade de Lisboa (Portugal)     PP  - Portugal,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2021-12-10 | RAYYAN-INCLUSION: {""Corey""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: foreign language",,Construction;Houses;Climate change;Civil engineering;Engineering;European studies;Regional studies;0543:Civil engineering;0604:Regional Studies;0440:European Studies;0404:Climate Change;0537:Engineering;Portugal,,
rayyan-397594378,Sustainable Buildings and Renewable Energy: A Case Study of a Public Leisure Center Design,2017,,,PQDT - Global,9798494426932,,28809312,69,"Toughchi, Mina  Abbasi",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fsustainable-buildings-renewable-energy-case-study%2Fdocview%2F2598065375%2Fse-2%3Faccountid%3D10246,Portuguese,Universidade de Lisboa (Portugal)     PP  - Portugal,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2021-12-01 | RAYYAN-INCLUSION: {""Kayleigh""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: not forest",,Design;Biodiesel fuels;Alternative energy sources;Fossil fuels;Emissions;Climate change;Sun;Alternative energy;Energy;0389:Design;0363:Alternative Energy;0791:Energy;0404:Climate Change;Leisure Activities,,
rayyan-397594379,The Potential of Akanda National Park for Tourism Development in Gabon,2018,,,PQDT - Global,9798708768902,,28284372,180,"Beyeme, R. N. and Thomas, P.",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fpotential-akanda-national-park-tourism%2Fdocview%2F2528104574%2Fse-2%3Faccountid%3D10246,English,University of Johannesburg (South Africa)     PP  - South Africa,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2021-05-25 | RAYYAN-INCLUSION: {""Kayleigh""=>""Excluded""} | RAYYAN-LABELS: bird | RAYYAN-EXCLUSION-REASONS: not urban",,National parks;Economic development;Ethics;Ecotourism;Recreation;0814:Recreation,,
rayyan-397594380,Clever and Cool: Generating Design Guidelines for Climate-Responsive Urban Green Infrastructure,2018,,,PQDT - Global,9798597030203,,28229684,299,"Klemm, Wiebke and van den Brink, A. and Lenzholzer, S. and van Hove, L. W. A.",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fclever-cool-generating-design-guidelines-climate%2Fdocview%2F2519038244%2Fse-2%3Faccountid%3D10246,English,Wageningen University and Research     PP  - Netherlands,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2021-10-26 | RAYYAN-INCLUSION: {""Corey""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: not climate solution",,Urban heat islands;Urban design;Green spaces;Thermal comfort;Architects;Infrastructure;Climate change;Landscape architecture;0281:Urban Forestry;0389:Design;0999:Urban planning;0404:Climate Change;0390:Landscape architecture,,
rayyan-397594381,Mussels of the Family Unionidae as Bio-monitors of Surface Water Quality,2018,,,ProQuest Dissertations and Theses,9798582524052,,28406749,195,"Geeza, Thomas J.",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fmussels-family-unionidae-as-bio-monitors-surface%2Fdocview%2F2518673655%2Fse-2%3Faccountid%3D10246,English,The Pennsylvania State University     PP  - United States -- Pennsylvania,Ann Arbor,,"Copyright - Copyright ProQuest Dissertations Publishing 2018
Last updated - 2022-01-18 | RAYYAN-INCLUSION: {""Corey""=>""Excluded""} | RAYYAN-LABELS: bird | RAYYAN-EXCLUSION-REASONS: not forest",,Mussels;Bio-monitors;Surface water quality;Environmental engineering;0775:Environmental engineering;Tocopherols,,
rayyan-397594382,Conservation Genetics and Ecology of the Hazel Dormouse,2018,,,PQDT - UK & Ireland,,,28044001,,"Combe, Fraser",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fconservation-genetics-ecology-hazel-dormouse%2Fdocview%2F2410400563%2Fse-2%3Faccountid%3D10246,English,Manchester Metropolitan University (United Kingdom)     PP  - England,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Analyte descriptor - Bibliographic data provided by EThOS, the British Library’s UK thesis service. https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.799531
Last updated - 2022-01-19 | RAYYAN-INCLUSION: {""Corey""=>""Excluded""} | RAYYAN-LABELS: bird | RAYYAN-EXCLUSION-REASONS: not forest",,799531;Population;Habitats;Climate change;0404:Climate Change,,
rayyan-397594383,The Bioenergy Alliance Network of the Rockies: A “Next Generation” Approach to Forest Management,2018,,,ProQuest Dissertations and Theses,9798644905140,,10786146,66,"Sugerman, Faith N. and Wilson, Patrick I.",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fbioenergy-alliance-network-rockies-next%2Fdocview%2F2404079163%2Fse-2%3Faccountid%3D10246,English,University of Idaho     PP  - United States -- Idaho,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2021-05-20 | RAYYAN-INCLUSION: {""Corey""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: not urban",,Bark-beetle;Climate change;Political gridlock;Wildfire;Wildland urban interface;Environmental science;Natural resource management;0768:Environmental science;0528:Natural Resource Management;Trees,,
rayyan-397594384,Greenness and Resilience to Social and Built Environmental Stress,2018,,,ProQuest Dissertations and Theses,9781392393925,,27805423,231,"Mancus, Gibran C. and Sharps, Phyllis",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fgreenness-resilience-social-built-environmental%2Fdocview%2F2354842433%2Fse-2%3Faccountid%3D10246,English,The Johns Hopkins University     PP  - United States -- Maryland,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2021-09-29 | RAYYAN-INCLUSION: {""Corey""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: not climate solution",,Green space;Resilience;Built environment;Sexual violence;Environmental justice;Public health;Environmental science;Nursing;0619:Environmental Justice;0573:Public health;0569:Nursing;0768:Environmental science,,
rayyan-397594385,Using Computational Musicological Approaches and Informatics to Characterize Soundscapes in Diverse Natural and Human-dominated Ecosystems,2018,,,ProQuest Dissertations and Theses,9781085578547,,10792669,129,"Bellisario, Kristen M. and Pijanowski, Bryan C.",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fusing-computational-musicological-approaches%2Fdocview%2F2271845470%2Fse-2%3Faccountid%3D10246,English,Purdue University     PP  - United States -- Indiana,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-01-06 | RAYYAN-INCLUSION: {""Corey""=>""Excluded""} | RAYYAN-LABELS: bird | RAYYAN-EXCLUSION-REASONS: wrong outcome",,Computational musicology;Conservation method;Content discovery;Disturbance ecology;Soundscape ecology;Spectral analysis;Ecology;Audiology;0329:Ecology;0300:Audiology;Humanities;Humanism;Humans,,
rayyan-397594386,Towards Safer Roads and Healthy Environment in Qatar,2018,,,PQDT - Global,978-1-392-14334-6,,10842391,176,"Ngom, Ndeye Coumba Gueye and Gharib, Remah Y.",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Ftowards-safer-roads-healthy-environment-qatar%2Fdocview%2F2228851010%2Fse-2%3Faccountid%3D10246,English,Hamad Bin Khalifa University (Qatar)     PP  - Qatar,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-10-21 | RAYYAN-INCLUSION: {""Corey""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: wrong outcome",,Social sciences;Health and environmental sciences;Environmental health;Public health;Sustainability;Traffic safety;Transportation;Urban design;Urban planning;0999:Urban planning;0573:Public health;0709:Transportation,,
rayyan-397594387,The Effects of Forest Harvesting and Land-Use Change on Soil Carbon and Nutrient Cycling,2018,,,ProQuest Dissertations and Theses,978-0-438-87237-0,,13422700,187,"James, Jason and Butman, David and Harrison, Rob",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Feffects-forest-harvesting-land-use-change-on-soil%2Fdocview%2F2205563593%2Fse-2%3Faccountid%3D10246,English,University of Washington     PP  - United States -- Washington,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-10-31 | RAYYAN-INCLUSION: {""Corey""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: not urban",,Biological sciences;Earth sciences;Carbon;Forest;Harvesting;Nutrients;Organic matter;Soil;Ecology;Biogeochemistry;Soil sciences;0329:Ecology;0481:Soil sciences;0425:Biogeochemistry;Food;Trees,,
rayyan-397594388,Not in my Backyard: Suburban Forests and Climate Change,2018,,,ProQuest Dissertations and Theses,9798662413085,,11018266,123,"Karp, Stephanie and Katti, Madhusudan and Hess, George and Blank, Gary",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fnot-my-backyard-suburban-forests-climate-change%2Fdocview%2F2187617072%2Fse-2%3Faccountid%3D10246,English,North Carolina State University     PP  - United States -- North Carolina,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Analyte descriptor - N.A.
Last updated - 2022-10-30 | RAYYAN-INCLUSION: {""Corey""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: wrong outcome",,(UMI)AAI11018266;Earth sciences;Climate change;0404:Climate Change;Trees,,
rayyan-397594389,Assessing the Cooling Effects of Urban Vegetation on Urban Heat Mitigation in Selected U.S. Cities,2018,,,ProQuest Dissertations and Theses,978-0-438-78032-3,,10980219,114,"Yu, Qiuyan and Pu, Ruiliang",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fassessing-cooling-effects-urban-vegetation-on%2Fdocview%2F2169856921%2Fse-2%3Faccountid%3D10246,English,University of South Florida     PP  - United States -- Florida,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-10-30 | RAYYAN-INCLUSION: {""Corey""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: wrong outcome",,Biological sciences;Social sciences;Earth sciences;Remote sensing;Surface roughness;Tree shade;Urban heat island;Urban sustainability;Vegetation height;Geography;Urban forestry;0281:Urban Forestry;0366:Geography;0799:Remote sensing;Hot Temperature,,
rayyan-397594390,"Urban Water Management in Kingston, NY: Placing Green Infrastructure in Temporal & Spatial Context",2018,,,ProQuest Dissertations and Theses,978-0-438-78353-9,,13419360,319,"Vail, Emily Elaine and Walter, Michael Todd",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Furban-water-management-kingston-ny-placing-green%2Fdocview%2F2167538887%2Fse-2%3Faccountid%3D10246,English,Cornell University     PP  - United States -- New York,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-10-31 | RAYYAN-INCLUSION: {""Corey""=>""Excluded""} | RAYYAN-LABELS: bird | RAYYAN-EXCLUSION-REASONS: wrong outcome",,Health and environmental sciences;Earth sciences;Environmental history;Green infrastructure;Stormwater management;Urban stream;Water Resource Management;Environmental studies;Natural resource management;Water resources management;0477:Environmental Studies;0595:Water Resources Management;0528:Natural Resource Management,,
rayyan-397594391,Investigation of Methods and Benefits of Expanding Extensive Green Roof Plant Diversity,2018,,,ProQuest Dissertations and Theses,978-0-438-71751-0,,13804049,126,"Razryadov, Julie Ann and Berghage, Robert",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Finvestigation-methods-benefits-expanding%2Fdocview%2F2160628099%2Fse-2%3Faccountid%3D10246,English,The Pennsylvania State University     PP  - United States -- Pennsylvania,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-10-30 | RAYYAN-INCLUSION: {""Corey""=>""Excluded""} | RAYYAN-LABELS: bird | RAYYAN-EXCLUSION-REASONS: wrong outcome",,Biological sciences;Extensive;Green roof;Native plants;Storm water;Weighing lysimeters;Horticulture;0471:Horticulture,,
rayyan-397594393,Assessing Forest Tree Communities and Assisted Migration Potential in Toronto's Urban Forest as a Result of Climate Change,2018,,,ProQuest Dissertations and Theses,978-0-438-68271-9,,10839707,177,"Ng, Peter Quincy and Gough, William A.",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fassessing-forest-tree-communities-assisted%2Fdocview%2F2149670385%2Fse-2%3Faccountid%3D10246,English,"University of Toronto (Canada)     PP  - Canada -- Ontario, CA",Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-10-30 | RAYYAN-INCLUSION: {""Corey""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: wrong outcome",,Biological sciences;Earth sciences;Composition change;Global climate models;Species distribution modelling;Translocation;Ecology;Forestry;Urban forestry;Climate change;0281:Urban Forestry;0329:Ecology;0478:Forestry;0404:Climate Change,,
rayyan-397594394,"Regional Environment Assessment Framework, Modeling and Analysis Based on Global Socioeconomic and Emission Scenarios",2018,,,PQDT - Global,978-0-438-65836-3,,11012134,140,"Dong, Na",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fregional-environment-assessment-framework%2Fdocview%2F2138720028%2Fse-2%3Faccountid%3D10246,English,The Chinese University of Hong Kong (Hong Kong)     PP  - Hong Kong,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-10-21 | RAYYAN-INCLUSION: {""Corey""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: not urban,not forest",,Earth sciences;China;Climate;Emission;Land-use;Socioeconomic;Geographic information science;0370:Geographic information science,,
